timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743658939773,658,Extract Product IDs,200,OK,Thread Group 1-19,text,true,,2931,806,20,20,https://api.demoblaze.com/entries,652,0,287
1743658940054,653,Extract Product IDs,200,OK,Thread Group 1-5,text,true,,2931,806,20,20,https://api.demoblaze.com/entries,650,0,283
1743658940304,647,Extract Product IDs,200,OK,Thread Group 1-16,text,true,,2931,806,20,20,https://api.demoblaze.com/entries,643,0,288
1743658940459,702,Extract Product IDs,200,OK,Thread Group 1-8,text,true,,2931,806,20,20,https://api.demoblaze.com/entries,696,0,284
1743658942544,659,Extract Product IDs,200,OK,Thread Group 1-3,text,true,,2935,806,20,20,https://api.demoblaze.com/entries,655,0,291
1743658943055,659,Extract Product IDs,200,OK,Thread Group 1-14,text,true,,2931,806,20,20,https://api.demoblaze.com/entries,655,0,285
1743658949343,711,HomePage,200,OK,Thread Group 1-6,text,true,,19902,805,20,20,https://demoblaze.com/index.html,663,0,321
1743658928666,1368,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,22833,1611,20,20,null,1317,20020,604
1743658949342,804,HomePage,200,OK,Thread Group 1-10,text,true,,19902,805,20,20,https://demoblaze.com/index.html,752,0,416
1743658928493,1464,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,22833,1611,20,20,null,1408,20188,700
1743658949698,657,HomePage,200,OK,Thread Group 1-15,text,true,,19902,805,20,20,https://demoblaze.com/index.html,606,0,284
1743658928052,1781,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-15,,true,,22833,1611,20,20,null,1724,20521,1056
1743658949963,464,HomePage,200,OK,Thread Group 1-20,text,true,,19902,805,20,20,https://demoblaze.com/index.html,415,0,288
1743658929058,1125,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-20,,true,,22833,1611,20,20,null,1073,20243,578
1743658949763,790,HomePage,200,OK,Thread Group 1-1,text,true,,19902,805,20,20,https://demoblaze.com/index.html,740,0,412
1743658928613,1451,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,22833,1611,20,20,null,1397,20495,695
1743658949994,665,HomePage,200,OK,Thread Group 1-9,text,true,,19902,805,20,20,https://demoblaze.com/index.html,617,0,291
1743658929112,1318,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,,22833,1611,20,20,null,1264,20228,573
1743658950461,468,HomePage,200,OK,Thread Group 1-2,text,true,,19902,805,20,20,https://demoblaze.com/index.html,417,0,289
1743658929072,1120,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,22833,1611,20,20,null,1064,20736,581
1743658950514,463,HomePage,200,OK,Thread Group 1-7,text,true,,19902,805,20,20,https://demoblaze.com/index.html,413,0,285
1743658929072,1138,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-7,,true,,22833,1611,20,20,null,1084,20766,577
1743658950788,463,HomePage,200,OK,Thread Group 1-17,text,true,,19902,805,20,20,https://demoblaze.com/index.html,413,0,283
1743658928613,1123,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-17,,true,,22833,1611,20,20,null,1067,21515,567
1743658950813,460,HomePage,200,OK,Thread Group 1-11,text,true,,19902,805,20,20,https://demoblaze.com/index.html,411,0,282
1743658929447,1119,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-11,,true,,22833,1611,20,20,null,1064,20707,569
1743658950999,617,HomePage,200,OK,Thread Group 1-13,text,true,,5176,805,20,20,https://demoblaze.com/index.html,607,0,280
1743658929072,1273,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-13,,true,,8107,1611,20,20,null,1260,21270,572
1743658951286,460,HomePage,200,OK,Thread Group 1-12,text,true,,19902,805,20,20,https://demoblaze.com/index.html,412,0,284
1743658928941,1132,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-12,,true,,22833,1611,20,20,null,1084,21672,572
1743658951311,468,HomePage,200,OK,Thread Group 1-4,text,true,,19902,805,20,20,https://demoblaze.com/index.html,417,0,289
1743658928928,1128,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,22833,1611,20,20,null,1072,21722,578
1743658951168,626,HomePage,200,OK,Thread Group 1-19,text,true,,5166,805,20,20,https://demoblaze.com/index.html,622,0,284
1743658929763,1284,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-19,,true,,8097,1611,20,20,null,1274,20746,571
1743658951327,657,HomePage,200,OK,Thread Group 1-16,text,true,,19902,805,20,20,https://demoblaze.com/index.html,609,0,287
1743658930287,1304,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-16,,true,,22833,1611,20,20,null,1252,20393,575
1743658951352,638,HomePage,200,OK,Thread Group 1-18,text,true,,5149,805,20,20,https://demoblaze.com/index.html,628,0,294
1743658928913,1300,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-18,,true,,8080,1611,20,20,null,1285,21777,575
1743658951096,930,HomePage,200,OK,Thread Group 1-5,text,true,,19902,805,20,20,https://demoblaze.com/index.html,880,0,752
1743658930047,1583,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,22833,1611,20,20,null,1530,20436,1035
1743658951858,474,HomePage,200,OK,Thread Group 1-8,text,true,,19902,805,20,20,https://demoblaze.com/index.html,423,0,294
1743658930448,1176,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,22833,1611,20,20,null,1119,20707,578
1743658953841,427,HomePage,200,OK,Thread Group 1-3,text,true,,5159,805,20,20,https://demoblaze.com/index.html,416,0,286
1743658932533,1086,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,8094,1611,20,20,null,1071,20649,577
1743658954179,466,HomePage,200,OK,Thread Group 1-14,text,true,,19902,805,20,20,https://demoblaze.com/index.html,416,0,286
1743658933054,1125,/index.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-14,,true,,22833,1611,20,20,null,1071,20465,571
1743658960058,379,Product,200,OK,Thread Group 1-6,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=4,339,0,0
1743658960151,358,Product,200,OK,Thread Group 1-10,text,true,,5505,811,20,20,https://demoblaze.com/prod.html?idp_=1,349,0,0
1743658960357,387,Product,200,OK,Thread Group 1-15,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=7,345,0,0
1743658960426,398,Product,200,OK,Thread Group 1-20,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=9,354,0,0
1743658960662,174,Product,200,OK,Thread Group 1-9,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=9,132,0,0
1743658960559,355,Product,200,OK,Thread Group 1-1,text,true,,5662,811,20,20,https://demoblaze.com/prod.html?idp_=3,348,0,0
1743658960930,369,Product,200,OK,Thread Group 1-2,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=9,327,0,0
1743658960978,395,Product,200,OK,Thread Group 1-7,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=4,355,0,0
1743658961254,381,Product,200,OK,Thread Group 1-17,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=7,341,0,0
1743658961273,385,Product,200,OK,Thread Group 1-11,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=3,342,0,0
1743658961615,396,Product,200,OK,Thread Group 1-13,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=6,344,0,0
1743658961745,389,Product,200,OK,Thread Group 1-12,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=5,349,0,0
1743658961782,388,Product,200,OK,Thread Group 1-4,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=9,348,0,0
1743658961992,186,Product,200,OK,Thread Group 1-18,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=7,136,0,0
1743658961794,397,Product,200,OK,Thread Group 1-19,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=3,356,0,0
1743658961986,393,Product,200,OK,Thread Group 1-16,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=4,350,0,0
1743658962071,385,Product,200,OK,Thread Group 1-5,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=1,343,0,0
1743658962332,378,Product,200,OK,Thread Group 1-8,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=2,336,0,0
1743658964264,404,Product,200,OK,Thread Group 1-3,text,true,,22049,811,20,20,https://demoblaze.com/prod.html?idp_=8,355,0,0
1743658954269,404,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,22049,811,20,20,null,355,9997,0
1743658964640,187,Product,200,OK,Thread Group 1-14,text,true,,22049,811,19,19,https://demoblaze.com/prod.html?idp_=8,141,0,0
1743658954645,187,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-14,,true,,22049,811,19,19,null,141,9997,0
1743658970446,450,Add To Cart,200,OK,Thread Group 1-6,text,true,,303,1068,18,18,https://api.demoblaze.com/addtocart,450,0,0
1743658950055,829,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,22352,1879,18,18,null,789,20012,0
1743658970513,392,Add To Cart,200,OK,Thread Group 1-10,text,true,,303,1068,17,17,https://api.demoblaze.com/addtocart,392,0,0
1743658950146,750,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,5808,1879,17,17,null,741,20010,0
1743658970746,453,Add To Cart,200,OK,Thread Group 1-15,text,true,,303,1068,16,16,https://api.demoblaze.com/addtocart,453,0,0
1743658950355,840,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-15,,true,,22352,1879,16,16,null,798,20004,0
1743658970843,502,Add To Cart,200,OK,Thread Group 1-9,text,true,,303,1068,15,15,https://api.demoblaze.com/addtocart,502,0,0
1743658970830,515,Add To Cart,200,OK,Thread Group 1-20,text,true,,303,1068,15,15,https://api.demoblaze.com/addtocart,515,0,0
1743658950659,676,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,,22352,1879,15,15,null,634,20013,0
1743658950427,913,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-20,,true,,22352,1879,15,15,null,869,20008,0
1743658970923,584,Add To Cart,200,OK,Thread Group 1-1,text,true,,303,1068,13,13,https://api.demoblaze.com/addtocart,584,0,0
1743658950560,939,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,5965,1879,13,13,null,932,20008,0
1743658971301,419,Add To Cart,200,OK,Thread Group 1-2,text,true,,303,1068,12,12,https://api.demoblaze.com/addtocart,419,0,0
1743658950929,788,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,22352,1879,12,12,null,746,20003,0
1743658971382,495,Add To Cart,200,OK,Thread Group 1-7,text,true,,303,1068,11,11,https://api.demoblaze.com/addtocart,495,0,0
1743658950977,890,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-7,,true,,22352,1879,11,11,null,850,20010,0
1743658971692,429,Add To Cart,200,OK,Thread Group 1-11,text,true,,303,1068,10,10,https://api.demoblaze.com/addtocart,429,0,0
1743658971692,429,Add To Cart,200,OK,Thread Group 1-17,text,true,,303,1068,10,10,https://api.demoblaze.com/addtocart,429,0,0
1743658951274,814,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-11,,true,,22352,1879,10,10,null,771,20033,0
1743658951252,810,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-17,,true,,22352,1879,10,10,null,770,20059,0
1743658972022,549,Add To Cart,200,OK,Thread Group 1-13,text,true,,303,1068,8,8,https://api.demoblaze.com/addtocart,549,0,0
1743658951616,945,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-13,,true,,22352,1879,8,8,null,893,20011,0
1743658972135,487,Add To Cart,200,OK,Thread Group 1-12,text,true,,303,1068,7,7,https://api.demoblaze.com/addtocart,487,0,0
1743658951746,876,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-12,,true,,22352,1879,7,7,null,836,20000,0
1743658972220,515,Add To Cart,200,OK,Thread Group 1-19,text,true,,303,1068,6,6,https://api.demoblaze.com/addtocart,515,0,0
1743658972220,515,Add To Cart,200,OK,Thread Group 1-4,text,true,,303,1068,6,6,https://api.demoblaze.com/addtocart,515,0,0
1743658972220,515,Add To Cart,200,OK,Thread Group 1-18,text,true,,303,1068,6,6,https://api.demoblaze.com/addtocart,515,0,0
1743658951794,912,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-19,,true,,22352,1879,6,6,null,871,20029,0
1743658951991,701,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-18,,true,,22352,1879,6,6,null,651,20043,0
1743658951779,903,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,22352,1879,6,6,null,863,20053,0
1743658972383,497,Add To Cart,200,OK,Thread Group 1-16,text,true,,303,1068,3,3,https://api.demoblaze.com/addtocart,497,0,0
1743658951985,890,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-16,,true,,22352,1879,3,3,null,847,20005,0
1743658972466,460,Add To Cart,200,OK,Thread Group 1-5,text,true,,303,1068,2,2,https://api.demoblaze.com/addtocart,460,0,0
1743658952067,845,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,22352,1879,2,2,null,803,20014,0
1743658972716,388,Add To Cart,200,OK,Thread Group 1-8,text,true,,303,1068,1,1,https://api.demoblaze.com/addtocart,388,0,0
1743658952332,766,/prod.html,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,22352,1879,1,1,null,724,20006,0
